epoch,train_loss,val_loss,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_auroc,val_micro_f1,lr
1,0.9792323939749139,0.9050987811028046,0.2985675405465824,0.7431915740889755,0.3914625667730314,0.797739390697201,0.4527361908355282,0.0009846819093701782
2,0.8726438494221277,0.8896943142830017,0.3079903619836764,0.7383607224295844,0.40016103370709344,0.8065006436240305,0.4677171392021622,0.0008945311806337971
3,0.8559145440599839,0.8857010901315296,0.30820156906567797,0.7426446715779383,0.401866508795587,0.808695254105894,0.4703464874438037,0.000737927074788065
4,0.8468193273562902,0.8818270815630355,0.3106574770450936,0.7572337917557144,0.4039912656982602,0.810095973890221,0.4645380848708212,0.0005412474098952223
5,0.8398393951429028,0.8824299803375888,0.3132788091255687,0.7400452974705508,0.4059265161420712,0.8102508805987483,0.4722657102282514,0.00033762018339229864
6,0.8350179715928047,0.8816522044060593,0.3125304888107913,0.7424403786791177,0.40498539423753893,0.8106151638107226,0.47081171803478794,0.00016134361437262923
7,0.8318493229139153,0.8818707786191208,0.3119127940398621,0.7445095212984796,0.40569874908155634,0.8106198328018481,0.47239805234327453,4.210907804713721e-05
8,0.8301307421911065,0.8818769158079909,0.3114410637392732,0.7444916055150802,0.40529728386470765,0.8105974836329249,0.47218949304832347,0.0
