config,n_samples,bleu_4,rouge_l,radgraph_f1,pred_chexpert_no_finding,pred_chexpert_enlarged_cardiomediastinum,pred_chexpert_cardiomegaly,pred_chexpert_lung_opacity,pred_chexpert_lung_lesion,pred_chexpert_edema,pred_chexpert_consolidation,pred_chexpert_pneumonia,pred_chexpert_atelectasis,pred_chexpert_pneumothorax,pred_chexpert_pleural_effusion,pred_chexpert_pleural_other,pred_chexpert_fracture,pred_chexpert_support_devices,chexpert_match_no_finding,chexpert_match_enlarged_cardiomediastinum,chexpert_match_cardiomegaly,chexpert_match_lung_opacity,chexpert_match_lung_lesion,chexpert_match_edema,chexpert_match_consolidation,chexpert_match_pneumonia,chexpert_match_atelectasis,chexpert_match_pneumothorax,chexpert_match_pleural_effusion,chexpert_match_pleural_other,chexpert_match_fracture,chexpert_match_support_devices,chexpert_precision,chexpert_recall,chexpert_f1,bertscore_p,bertscore_r,bertscore_f1
Zeroshot_BLIP2,19137,0.0072748829262590485,0.11474009793206066,0.016312024515957875,0.8391599096105277,0.6410625700112018,-0.12249027237354086,-0.13114532685035116,-0.13057842571713252,-0.8319924278277331,-0.5532212885154062,-0.3989971346704871,-0.8153969710876549,0.2013066105636142,-0.9895863189070412,0.8888422466627487,-0.17248418044498878,1.0,0.2601578728707935,0.27581983943393656,0.20810659969303752,0.21902135049545407,0.2904409836925174,0.36144945188794153,0.170104958378574,0.41376982787715155,0.24416252987681558,0.3118985126859143,0.25975864123957093,0.0506582236293951,0.7475527108433735,0.21997952318268246,0.13137220815879055,0.39652706360292045,0.3168103422762207,0.702558682085971,0.6511605216329696,0.6753389526729132
