config,n_samples,bleu_4,rouge_l,radgraph_f1,pred_chexpert_no_finding,pred_chexpert_enlarged_cardiomediastinum,pred_chexpert_cardiomegaly,pred_chexpert_lung_opacity,pred_chexpert_lung_lesion,pred_chexpert_edema,pred_chexpert_consolidation,pred_chexpert_pneumonia,pred_chexpert_atelectasis,pred_chexpert_pneumothorax,pred_chexpert_pleural_effusion,pred_chexpert_pleural_other,pred_chexpert_fracture,pred_chexpert_support_devices,chexpert_match_no_finding,chexpert_match_enlarged_cardiomediastinum,chexpert_match_cardiomegaly,chexpert_match_lung_opacity,chexpert_match_lung_lesion,chexpert_match_edema,chexpert_match_consolidation,chexpert_match_pneumonia,chexpert_match_atelectasis,chexpert_match_pneumothorax,chexpert_match_pleural_effusion,chexpert_match_pleural_other,chexpert_match_fracture,chexpert_match_support_devices,chexpert_precision,chexpert_recall,chexpert_f1,bertscore_p,bertscore_r,bertscore_f1
Phase3_Puente,19137,0.1133378411885091,0.254524603779062,0.16711903678039183,0.41116461274789845,0.5620898536092882,0.5175055605898344,-0.4429726088908846,0.011242540494458653,0.5317498788172564,-0.4164261758053194,-0.09321058688147296,-0.17476274730577449,0.04635379061371841,-0.6265494703628578,0.37036761975492016,-0.10646823125357756,1.0,0.4472494093823827,0.29970258522077325,0.18343830518179216,0.25179458862506904,0.5244714278106194,0.3900720576461169,0.47145625279475334,0.3402794802647708,0.3449043168669337,0.709331239366575,0.34338116668081853,0.03579352166839225,0.5676066522053507,0.19977068266008113,0.13973179970387897,0.39043666569453617,0.33192158689892914,0.775266072923514,0.7840385149936414,0.7788492518046398
