config,n_samples,bleu_4,rouge_l,radgraph_f1,pred_chexpert_no_finding,pred_chexpert_enlarged_cardiomediastinum,pred_chexpert_cardiomegaly,pred_chexpert_lung_opacity,pred_chexpert_lung_lesion,pred_chexpert_edema,pred_chexpert_consolidation,pred_chexpert_pneumonia,pred_chexpert_atelectasis,pred_chexpert_pneumothorax,pred_chexpert_pleural_effusion,pred_chexpert_pleural_other,pred_chexpert_fracture,pred_chexpert_support_devices,chexpert_match_no_finding,chexpert_match_enlarged_cardiomediastinum,chexpert_match_cardiomegaly,chexpert_match_lung_opacity,chexpert_match_lung_lesion,chexpert_match_edema,chexpert_match_consolidation,chexpert_match_pneumonia,chexpert_match_atelectasis,chexpert_match_pneumothorax,chexpert_match_pleural_effusion,chexpert_match_pleural_other,chexpert_match_fracture,chexpert_match_support_devices,chexpert_precision,chexpert_recall,chexpert_f1,bertscore_p,bertscore_r,bertscore_f1
Exp2_RadDINO,19137,0.10605863006977813,0.24263709335337066,0.1629603326884787,0.4064314014558187,0.4786661885980638,0.5570928038810529,-0.3595138967030494,-0.02393217428632754,0.47332185886402756,-0.2989344262295082,0.013438566552901024,-0.10989185750636132,0.06167604656541516,-0.5028704042994993,0.28762057877813507,-0.06871320437342304,1.0,0.47429388630675723,0.30728027984258854,0.17606530367707632,0.2481292206607045,0.5522067892958653,0.39312283021987104,0.49697345956852396,0.3542168674698795,0.34928335170893055,0.7114948063561946,0.3336818261021084,0.045762576736028064,0.5354844033668922,0.19863126649076518,0.13932134597269674,0.36615150143005515,0.3322838055057347,0.7718298696653094,0.7895195794098054,0.7797330192321831
