metrica,media_sucio,media_limpio,delta_medio,std_sucio,std_limpio,mejora_pct,n_mejoran,n_empeoran,n_iguales
bleu4,0.10605863006977813,0.04701160388726043,-0.059047026182517705,0.09002287210333823,0.04982268255195523,-55.67394764921012,1638,17499,0
rougeL,0.24263709335337066,0.21632264657785044,-0.026314446775520237,0.1025426334683013,0.09409379150263154,-10.845187111270132,6071,13057,9
radgraph,0.1629603326884787,0.16263128134800864,-0.0003290513404700796,0.13151406573694807,0.1313828160993746,-0.20192112708747775,8362,6138,4637
bertscore_p,0.7718298696715387,0.7429576623574964,-0.028872207314042317,0.039435335909599946,0.034474098826423674,-3.7407475984739,2296,16841,0
bertscore_r,0.7895195792914496,0.7451250465298581,-0.044394532761591485,0.04722853994449508,0.046612996617155567,-5.622980598078788,53,19084,0
bertscore_f1,0.7797330192010368,0.743437917708304,-0.03629510149273272,0.03528001191230464,0.03528999497768377,-4.654811403257354,498,18639,0
