metrica,media_original,media_formateado,delta_medio,std_original,std_formateado,mejora_pct,n_mejoran,n_empeoran,n_iguales
bleu4,0.059498778993869884,0.0413221935376577,-0.018176585456212185,0.04702528350143987,0.04401343602970297,-30.549510029583807,5516,13621,0
rougeL,0.15971505107748904,0.19885397269770033,0.03913892162021128,0.05974776724943776,0.0806482802166884,24.50546855551029,14177,4958,2
radgraph,0.15276332093227563,0.1588182155846959,0.006054894652420258,0.1129716528145496,0.12062478918883728,3.963578832581525,11473,6370,1294
bertscore_p,0.7291216380532498,0.7308120416481119,0.0016904035948620648,0.030044129497541178,0.03450581732515408,0.2318410957292986,9224,9913,0
bertscore_r,0.7986235436821592,0.7513271993764012,-0.04729634430575796,0.03394677301251086,0.038055378658266734,-5.9222326564143,90,19047,0
bertscore_f1,0.7618130301397634,0.7404724377265711,-0.0213405924131923,0.025326313595327,0.03120518009548775,-2.8012900237840666,3456,15680,1
