config,n_samples,bleu_4,rouge_l,radgraph_f1,pred_chexpert_no_finding,pred_chexpert_enlarged_cardiomediastinum,pred_chexpert_cardiomegaly,pred_chexpert_lung_opacity,pred_chexpert_lung_lesion,pred_chexpert_edema,pred_chexpert_consolidation,pred_chexpert_pneumonia,pred_chexpert_atelectasis,pred_chexpert_pneumothorax,pred_chexpert_pleural_effusion,pred_chexpert_pleural_other,pred_chexpert_fracture,pred_chexpert_support_devices,chexpert_match_no_finding,chexpert_match_enlarged_cardiomediastinum,chexpert_match_cardiomegaly,chexpert_match_lung_opacity,chexpert_match_lung_lesion,chexpert_match_edema,chexpert_match_consolidation,chexpert_match_pneumonia,chexpert_match_atelectasis,chexpert_match_pneumothorax,chexpert_match_pleural_effusion,chexpert_match_pleural_other,chexpert_match_fracture,chexpert_match_support_devices,chexpert_precision,chexpert_recall,chexpert_f1,bertscore_p,bertscore_r,bertscore_f1
Zeroshot_BLIP2_Dummy,19137,6.4791627304484e-05,0.060888886144863576,2.2119315576772277e-05,0.014786795048143054,0.6539382940108893,0.9980777152272415,0.9979591836734694,-0.29900193342739195,,-0.45897435897435895,,-1.0,0.04015056461731493,-1.0,1.0,0.0,1.0,0.18870082342177494,0.37427232713332387,0.16285529117674288,0.1533068031078264,0.6897110309870931,0.41793159279498077,0.5102841677943166,0.44115859833907234,0.022938018545632016,0.24311327165333751,0.3426530922352226,0.011410459587955626,0.17543859649122806,0.280450694958467,0.14376231201752443,0.16376095565549736,0.39642241748730417,0.736995454497825,0.6225401896440467,0.6747628665988259
